"date";"code";"nom";"cas";"deces";"guerisons";"source"
"2021-07-28";"P13";"maroc";"597876";"9665";"550882";"Ministère de la Santé du Maroc - Wikipedia"
"2021-07-29";"P13";"maroc";"606871";"9697";"552983";"Ministère de la Santé du Maroc - Wikipedia"
"2021-07-30";"P13";"maroc";"615999";"9732";"557408";"Ministère de la Santé du Maroc - Wikipedia"
"2021-07-31";"P13";"maroc";"623528";"9785";"561930";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-01";"P13";"maroc";"629717";"9833";"566008";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-02";"P13";"maroc";"633923";"9885";"569452";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-03";"P13";"maroc";"642683";"9949";"574918";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-04";"P13";"maroc";"653286";"10015";"582692";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-05";"P13";"maroc";"665325";"10087";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-06";"P13";"maroc";"676683";"10163";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-07";"P13";"maroc";"687292";"10255";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-08";"P13";"maroc";"696282";"10335";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-09";"P13";"maroc";"701325";"10404";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-10";"P13";"maroc";"711103";"10509";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-11";"P13";"maroc";"720256";"10607";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-12";"P13";"maroc";"731084";"10711";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-13";"P13";"maroc";"741836";"10823";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-14";"P13";"maroc";"752076";"10933";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-15";"P13";"maroc";"759456";"11017";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-16";"P13";"maroc";"763353";"11119";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-17";"P13";"maroc";"772394";"11242";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-18";"P13";"maroc";"782097";"11345";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-19";"P13";"maroc";"791559";"11472";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-20";"P13";"maroc";"799775";"11587";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-21";"P13";"maroc";"806288";"11677";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-22";"P13";"maroc";"810949";"11792";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-23";"P13";"maroc";"813945";"11889";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-24";"P13";"maroc";"821129";"11994";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-25";"P13";"maroc";"829137";"12079";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-26";"P13";"maroc";"836494";"12176";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-27";"P13";"maroc";"843357";"12268";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-28";"P13";"maroc";"849532";"12361";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-29";"P13";"maroc";"853373";"12437";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-30";"P13";"maroc";"856049";"12540";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-08-31";"P13";"maroc";"860948";"12649";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-01";"P13";"maroc";"866968";"12749";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-02";"P13";"maroc";"872351";"12819";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-03";"P13";"maroc";"876732";"12923";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-04";"P13";"maroc";"881042";"12993";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-05";"P13";"maroc";"884085";"13073";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-06";"P13";"maroc";"886008";"13145";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-07";"P13";"maroc";"889532";"13224";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-08";"P13";"maroc";"893462";"13296";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-09";"P13";"maroc";"896913";"13370";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-10";"P13";"maroc";"899581";"13436";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-11";"P13";"maroc";"902694";"13488";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-12";"P13";"maroc";"904647";"13546";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-13";"P13";"maroc";"905564";"13618";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-14";"P13";"maroc";"908349";"13683";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-15";"P13";"maroc";"910991";"13729";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-16";"P13";"maroc";"913423";"13775";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-17";"P13";"maroc";"915835";"13828";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-18";"P13";"maroc";"918126";"13876";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-19";"P13";"maroc";"919681";"13910";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-20";"P13";"maroc";"920374";"13958";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-21";"P13";"maroc";"922222";"14009";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-22";"P13";"maroc";"923924";"14040";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-23";"P13";"maroc";"925507";"14076";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-24";"P13";"maroc";"927127";"14102";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-25";"P13";"maroc";"928571";"14132";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-26";"P13";"maroc";"929305";"14167";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-27";"P13";"maroc";"929699";"14199";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-28";"P13";"maroc";"930891";"14225";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-29";"P13";"maroc";"931973";"14248";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-09-30";"P13";"maroc";"933071";"14267";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-01";"P13";"maroc";"934007";"14290";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-02";"P13";"maroc";"934828";"14315";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-03";"P13";"maroc";"935332";"14339";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-04";"P13";"maroc";"935560";"14355";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-05";"P13";"maroc";"936236";"14372";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-06";"P13";"maroc";"936963";"14390";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-07";"P13";"maroc";"937631";"14413";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-08";"P13";"maroc";"938286";"14427";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-09";"P13";"maroc";"938801";"14442";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-10";"P13";"maroc";"939187";"14457";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-11";"P13";"maroc";"939356";"14474";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-12";"P13";"maroc";"939922";"14485";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-13";"P13";"maroc";"940503";"14500";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-14";"P13";"maroc";"941009";"14520";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-15";"P13";"maroc";"941446";"14533";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-16";"P13";"maroc";"941863";"14537";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-17";"P13";"maroc";"942132";"14544";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-18";"P13";"maroc";"942280";"14561";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-19";"P13";"maroc";"942779";"14566";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-20";"P13";"maroc";"942967";"14580";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-21";"P13";"maroc";"943222";"14593";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-22";"P13";"maroc";"943652";"14600";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-23";"P13";"maroc";"944076";"14606";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-24";"P13";"maroc";"944277";"14612";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-25";"P13";"maroc";"944378";"14621";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-26";"P13";"maroc";"944803";"14636";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-27";"P13";"maroc";"945201";"14647";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-28";"P13";"maroc";"945504";"14654";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-29";"P13";"maroc";"945720";"14660";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-30";"P13";"maroc";"945960";"14667";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-10-31";"P13";"maroc";"946145";"14668";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-01";"P13";"maroc";"946283";"14678";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-02";"P13";"maroc";"946543";"14683";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-03";"P13";"maroc";"946766";"14689";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-04";"P13";"maroc";"946957";"14698";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-05";"P13";"maroc";"947139";"14701";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-06";"P13";"maroc";"947307";"14706";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-07";"P13";"maroc";"947396";"14713";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-08";"P13";"maroc";"947451";"14721";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-09";"P13";"maroc";"947610";"14726";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-10";"P13";"maroc";"947761";"14729";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-11";"P13";"maroc";"947902";"14734";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-12";"P13";"maroc";"948025";"14737";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-13";"P13";"maroc";"948157";"14740";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-14";"P13";"maroc";"948226";"14743";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-15";"P13";"maroc";"948271";"14746";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-16";"P13";"maroc";"948391";"14747";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-17";"P13";"maroc";"948539";"14754";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-18";"P13";"maroc";"948633";"14755";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-19";"P13";"maroc";"948705";"14758";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-20";"P13";"maroc";"948830";"14761";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-21";"P13";"maroc";"948923";"14761";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-22";"P13";"maroc";"948976";"14764";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-23";"P13";"maroc";"949133";"14766";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-24";"P13";"maroc";"949263";"14770";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-25";"P13";"maroc";"949378";"14770";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-26";"P13";"maroc";"949532";"14773";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-27";"P13";"maroc";"949648";"14774";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-28";"P13";"maroc";"949732";"14774";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-29";"P13";"maroc";"949785";"14775";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-11-30";"P13";"maroc";"949917";"14776";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-01";"P13";"maroc";"950088";"14779";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-02";"P13";"maroc";"950223";"14782";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-03";"P13";"maroc";"950374";"14784";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-04";"P13";"maroc";"950501";"14787";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-05";"P13";"maroc";"950591";"14788";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-06";"P13";"maroc";"950643";"14788";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-07";"P13";"maroc";"950801";"14788";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-08";"P13";"maroc";"950946";"14792";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-09";"P13";"maroc";"951092";"14794";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-10";"P13";"maroc";"951267";"14795";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-11";"P13";"maroc";"951380";"14796";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-12";"P13";"maroc";"951482";"14796";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-13";"P13";"maroc";"951544";"14798";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-14";"P13";"maroc";"951763";"14798";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-15";"P13";"maroc";"951984";"14798";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-16";"P13";"maroc";"952189";"14802";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-17";"P13";"maroc";"952398";"14804";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-18";"P13";"maroc";"952628";"14808";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-19";"P13";"maroc";"952814";"14809";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-20";"P13";"maroc";"952916";"14810";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-21";"P13";"maroc";"953297";"14814";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-22";"P13";"maroc";"953724";"14817";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-23";"P13";"maroc";"954199";"14823";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-24";"P13";"maroc";"954853";"14825";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-25";"P13";"maroc";"955587";"14827";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-26";"P13";"maroc";"956119";"14828";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-27";"P13";"maroc";"956410";"14832";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-28";"P13";"maroc";"957594";"14837";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-29";"P13";"maroc";"959098";"14842";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-30";"P13";"maroc";"961058";"14844";"";"Ministère de la Santé du Maroc - Wikipedia"
"2021-12-31";"P13";"maroc";"963092";"14849";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-01";"P13";"maroc";"965420";"14851";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-02";"P13";"maroc";"966777";"14855";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-03";"P13";"maroc";"967662";"14862";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-04";"P13";"maroc";"971961";"14867";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-05";"P13";"maroc";"977579";"14872";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-06";"P13";"maroc";"983629";"14883";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-07";"P13";"maroc";"990057";"14896";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-08";"P13";"maroc";"997121";"14904";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-09";"P13";"maroc";"1002084";"14911";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-10";"P13";"maroc";"1004706";"14915";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-11";"P13";"maroc";"1012042";"14927";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-12";"P13";"maroc";"1017560";"14935";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-13";"P13";"maroc";"1025898";"14945";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-14";"P13";"maroc";"1034399";"14954";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-15";"P13";"maroc";"1043225";"14963";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-16";"P13";"maroc";"1048653";"14976";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-17";"P13";"maroc";"1051830";"14994";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-18";"P13";"maroc";"1059586";"15012";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-19";"P13";"maroc";"1068941";"15025";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-20";"P13";"maroc";"1078002";"15047";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-21";"P13";"maroc";"1086340";"15082";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-22";"P13";"maroc";"1093978";"15113";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-23";"P13";"maroc";"1098413";"15132";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-24";"P13";"maroc";"1101163";"15167";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-25";"P13";"maroc";"1107525";"15201";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-26";"P13";"maroc";"1114527";"15237";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-27";"P13";"maroc";"1120087";"15270";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-28";"P13";"maroc";"1124986";"15300";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-29";"P13";"maroc";"1129140";"15328";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-30";"P13";"maroc";"1131395";"15362";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-01-31";"P13";"maroc";"1132716";"15400";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-02-01";"P13";"maroc";"1135796";"15435";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-02-02";"P13";"maroc";"1138847";"15464";"";"Ministère de la Santé du Maroc - Wikipedia"
"2022-02-03";"P13";"maroc";"1141708";"15515";"";"Ministère de la Santé du Maroc - Wikipedia"
"2020-03-20";"P14";"europe";"129811";"6069";"6442";"EC - Berliner Morgenpost"
"2020-03-21";"P14";"europe";"152766";"7523";"9138";"EC - Berliner Morgenpost"
"2020-03-22";"P14";"europe";"170708";"8838";"12798";"EC - Berliner Morgenpost"
"2020-03-23";"P14";"europe";"196842";"10372";"14480";"EC - Berliner Morgenpost"
"2020-03-24";"P14";"europe";"220799";"12139";"19837";"EC - Berliner Morgenpost"
"2020-03-25";"P14";"europe";"251036";"14236";"23512";"EC - Berliner Morgenpost"
"2020-03-26";"P14";"europe";"286450";"16465";"29632";"EC - Berliner Morgenpost"
"2020-03-27";"P14";"europe";"321656";"18834";"36450";"EC - Berliner Morgenpost"
"2020-03-28";"P14";"europe";"359804";"21741";"42682";"EC - Berliner Morgenpost"
"2020-03-29";"P14";"europe";"389551";"24058";"49078";"EC - Berliner Morgenpost"
"2020-03-30";"P14";"europe";"422380";"26778";"58435";"EC - Berliner Morgenpost"
"2020-03-31";"P14";"europe";"464244";"30462";"66789";"EC - Berliner Morgenpost"
